date,area,average_price,code,houses_sold,no_of_crimes,borough_flag,year
2008-01-07,kingston upon thames,317350,E09000021,161,868,1,2008
2008-01-08,kingston upon thames,313744,E09000021,139,929,1,2008
2008-01-09,kingston upon thames,305354,E09000021,111,877,1,2008
2008-01-10,kingston upon thames,297327,E09000021,124,942,1,2008
2008-01-11,kingston upon thames,291456,E09000021,72,938,1,2008
2008-01-12,kingston upon thames,283509,E09000021,80,946,1,2008
2009-01-01,kingston upon thames,275113,E09000021,90,837,1,2009
2009-01-02,kingston upon thames,261903,E09000021,68,834,1,2009
2009-01-03,kingston upon thames,251763,E09000021,90,1002,1,2009
2009-01-04,kingston upon thames,248155,E09000021,112,975,1,2009
2009-01-05,kingston upon thames,253003,E09000021,157,939,1,2009
2009-01-06,kingston upon thames,255067,E09000021,121,913,1,2009
2009-01-07,kingston upon thames,261318,E09000021,222,927,1,2009
2009-01-08,kingston upon thames,268167,E09000021,175,904,1,2009
2009-01-09,kingston upon thames,277842,E09000021,204,909,1,2009
2009-01-10,kingston upon thames,282397,E09000021,195,888,1,2009
2009-01-11,kingston upon thames,283163,E09000021,211,897,1,2009
2009-01-12,kingston upon thames,283400,E09000021,221,914,1,2009
2010-01-01,kingston upon thames,289691,E09000021,167,841,1,2010
2010-01-02,kingston upon thames,286628,E09000021,168,801,1,2010
2010-01-03,kingston upon thames,295871,E09000021,181,927,1,2010
2010-01-04,kingston upon thames,295162,E09000021,191,918,1,2010
2010-01-05,kingston upon thames,306282,E09000021,152,954,1,2010
2010-01-06,kingston upon thames,302788,E09000021,234,999,1,2010
2010-01-07,kingston upon thames,310333,E09000021,223,932,1,2010
2010-01-08,kingston upon thames,313366,E09000021,236,866,1,2010
2010-01-09,kingston upon thames,318736,E09000021,213,1023,1,2010
2010-01-10,kingston upon thames,312668,E09000021,183,1032,1,2010
2010-01-11,kingston upon thames,309684,E09000021,190,947,1,2010
2010-01-12,kingston upon thames,310512,E09000021,200,827,1,2010
2011-01-01,kingston upon thames,315323,E09000021,138,790,1,2011
2011-01-02,kingston upon thames,311584,E09000021,142,891,1,2011
2011-01-03,kingston upon thames,307489,E09000021,138,970,1,2011
2011-01-04,kingston upon thames,301401,E09000021,165,930,1,2011
2011-01-05,kingston upon thames,307574,E09000021,171,872,1,2011
2011-01-06,kingston upon thames,306942,E09000021,215,907,1,2011
2011-01-07,kingston upon thames,311674,E09000021,219,967,1,2011
2011-01-08,kingston upon thames,313480,E09000021,235,868,1,2011
2011-01-09,kingston upon thames,316079,E09000021,192,902,1,2011
2011-01-10,kingston upon thames,318089,E09000021,190,1035,1,2011
2011-01-11,kingston upon thames,315898,E09000021,211,988,1,2011
2011-01-12,kingston upon thames,319354,E09000021,223,969,1,2011
2012-01-01,kingston upon thames,317886,E09000021,150,945,1,2012
2012-01-02,kingston upon thames,317949,E09000021,143,869,1,2012
2012-01-03,kingston upon thames,311914,E09000021,210,965,1,2012
2012-01-04,kingston upon thames,312482,E09000021,147,840,1,2012
2012-01-05,kingston upon thames,318792,E09000021,179,864,1,2012
2012-01-06,kingston upon thames,322872,E09000021,191,865,1,2012
2012-01-07,kingston upon thames,325938,E09000021,210,819,1,2012
2012-01-08,kingston upon thames,329394,E09000021,260,930,1,2012
2012-01-09,kingston upon thames,332547,E09000021,199,870,1,2012
2012-01-10,kingston upon thames,336853,E09000021,212,960,1,2012
2012-01-11,kingston upon thames,332016,E09000021,237,883,1,2012
2012-01-12,kingston upon thames,336288,E09000021,209,774,1,2012
2013-01-01,kingston upon thames,335602,E09000021,160,823,1,2013
2013-01-02,kingston upon thames,337033,E09000021,150,764,1,2013
2013-01-03,kingston upon thames,337695,E09000021,172,806,1,2013
2013-01-04,kingston upon thames,341148,E09000021,164,757,1,2013
2013-01-05,kingston upon thames,346125,E09000021,219,803,1,2013
2013-01-06,kingston upon thames,342178,E09000021,234,740,1,2013
2013-01-07,kingston upon thames,341029,E09000021,286,774,1,2013
2013-01-08,kingston upon thames,341751,E09000021,303,767,1,2013
2013-01-09,kingston upon thames,350119,E09000021,259,764,1,2013
2013-01-10,kingston upon thames,354994,E09000021,294,865,1,2013
2013-01-11,kingston upon thames,358743,E09000021,279,841,1,2013
2013-01-12,kingston upon thames,362452,E09000021,244,761,1,2013
2014-01-01,kingston upon thames,369306,E09000021,232,692,1,2014
2014-01-02,kingston upon thames,376687,E09000021,217,702,1,2014
2014-01-03,kingston upon thames,384835,E09000021,205,823,1,2014
2014-01-04,kingston upon thames,391613,E09000021,247,724,1,2014
2014-01-05,kingston upon thames,395975,E09000021,223,784,1,2014
2014-01-06,kingston upon thames,404272,E09000021,245,784,1,2014
2014-01-07,kingston upon thames,414460,E09000021,306,761,1,2014
2014-01-08,kingston upon thames,426372,E09000021,299,790,1,2014
2014-01-09,kingston upon thames,427663,E09000021,299,870,1,2014
2014-01-10,kingston upon thames,425277,E09000021,298,861,1,2014
2014-01-11,kingston upon thames,427596,E09000021,245,925,1,2014
2014-01-12,kingston upon thames,429222,E09000021,242,866,1,2014
2015-01-01,kingston upon thames,426903,E09000021,184,792,1,2015
2015-01-02,kingston upon thames,421760,E09000021,190,795,1,2015
2015-01-03,kingston upon thames,424484,E09000021,181,825,1,2015
2015-01-04,kingston upon thames,430152,E09000021,210,781,1,2015
2015-01-05,kingston upon thames,428175,E09000021,202,847,1,2015
2015-01-06,kingston upon thames,429603,E09000021,236,891,1,2015
2015-01-07,kingston upon thames,434523,E09000021,261,863,1,2015
2015-01-08,kingston upon thames,449426,E09000021,236,816,1,2015
2015-01-09,kingston upon thames,450685,E09000021,210,797,1,2015
2015-01-10,kingston upon thames,450729,E09000021,265,865,1,2015
2015-01-11,kingston upon thames,449013,E09000021,222,885,1,2015
2015-01-12,kingston upon thames,460578,E09000021,229,931,1,2015
2016-01-01,kingston upon thames,465254,E09000021,170,832,1,2016
2016-01-02,kingston upon thames,468323,E09000021,209,837,1,2016
2016-01-03,kingston upon thames,470972,E09000021,416,815,1,2016
2016-01-04,kingston upon thames,478030,E09000021,115,889,1,2016
2016-01-05,kingston upon thames,488828,E09000021,129,910,1,2016
2016-01-06,kingston upon thames,495559,E09000021,165,827,1,2016
2016-01-07,kingston upon thames,497134,E09000021,203,848,1,2016
2016-01-08,kingston upon thames,491205,E09000021,176,822,1,2016
2016-01-09,kingston upon thames,482733,E09000021,143,933,1,2016
2016-01-10,kingston upon thames,484221,E09000021,149,886,1,2016
2016-01-11,kingston upon thames,486864,E09000021,152,842,1,2016
2016-01-12,kingston upon thames,490878,E09000021,188,918,1,2016
2017-01-01,kingston upon thames,487327,E09000021,121,900,1,2017
2017-01-02,kingston upon thames,491493,E09000021,141,868,1,2017
2017-01-03,kingston upon thames,485291,E09000021,181,1004,1,2017
2017-01-04,kingston upon thames,490757,E09000021,133,908,1,2017
2017-01-05,kingston upon thames,490578,E09000021,184,979,1,2017
2017-01-06,kingston upon thames,498756,E09000021,178,877,1,2017
2017-01-07,kingston upon thames,495344,E09000021,196,995,1,2017
2017-01-08,kingston upon thames,493796,E09000021,221,969,1,2017
2017-01-09,kingston upon thames,497972,E09000021,154,940,1,2017
2017-01-10,kingston upon thames,498162,E09000021,156,1037,1,2017
2017-01-11,kingston upon thames,492822,E09000021,188,1098,1,2017
2017-01-12,kingston upon thames,485525,E09000021,154,914,1,2017
2018-01-01,kingston upon thames,489984,E09000021,140,1001,1,2018
2018-01-02,kingston upon thames,492696,E09000021,120,907,1,2018
2018-01-03,kingston upon thames,494430,E09000021,181,981,1,2018
2018-01-04,kingston upon thames,493941,E09000021,128,967,1,2018
2018-01-05,kingston upon thames,501516,E09000021,165,992,1,2018
2018-01-06,kingston upon thames,511260,E09000021,183,954,1,2018
2018-01-07,kingston upon thames,510219,E09000021,180,1095,1,2018
2018-01-08,kingston upon thames,505055,E09000021,218,1127,1,2018
2018-01-09,kingston upon thames,495582,E09000021,169,1027,1,2018
2018-01-10,kingston upon thames,492324,E09000021,227,1191,1,2018
2018-01-11,kingston upon thames,491683,E09000021,201,1123,1,2018
2018-01-12,kingston upon thames,486401,E09000021,180,1008,1,2018
2019-01-01,kingston upon thames,482032,E09000021,153,1051,1,2019
2019-01-02,kingston upon thames,475370,E09000021,165,1033,1,2019
2019-01-03,kingston upon thames,474890,E09000021,190,1146,1,2019
2019-01-04,kingston upon thames,474617,E09000021,142,1146,1,2019
2019-01-05,kingston upon thames,473282,E09000021,164,1125,1,2019
2019-01-06,kingston upon thames,483930,E09000021,140,1092,1,2019
2019-01-07,kingston upon thames,502723,E09000021,200,1200,1,2019
2019-01-08,kingston upon thames,507183,E09000021,206,1082,1,2019
2019-01-09,kingston upon thames,504567,E09000021,154,1084,1,2019
2019-01-10,kingston upon thames,487844,E09000021,197,1070,1,2019
2019-01-11,kingston upon thames,490852,E09000021,192,1135,1,2019
2001-01-01,lambeth,160849,E09000022,419,3839,1,2001
2001-01-02,lambeth,155593,E09000022,340,3618,1,2001
2001-01-03,lambeth,155945,E09000022,497,3865,1,2001
2001-01-04,lambeth,157274,E09000022,459,3777,1,2001
2001-01-05,lambeth,164437,E09000022,492,4246,1,2001
2001-01-06,lambeth,167111,E09000022,581,4144,1,2001
2001-01-07,lambeth,169085,E09000022,623,4498,1,2001
2001-01-08,lambeth,169960,E09000022,694,4352,1,2001
2001-01-09,lambeth,169825,E09000022,434,4299,1,2001
2001-01-10,lambeth,168657,E09000022,490,4701,1,2001
2001-01-11,lambeth,167426,E09000022,477,4497,1,2001
2001-01-12,lambeth,170055,E09000022,392,3828,1,2001
2002-01-01,lambeth,177905,E09000022,340,4299,1,2002
2002-01-02,lambeth,178205,E09000022,371,3772,1,2002
2002-01-03,lambeth,179062,E09000022,480,4173,1,2002
2002-01-04,lambeth,176703,E09000022,495,4082,1,2002
2002-01-05,lambeth,181198,E09000022,630,4297,1,2002
2002-01-06,lambeth,186023,E09000022,512,3973,1,2002
2002-01-07,lambeth,192324,E09000022,664,4231,1,2002
2002-01-08,lambeth,200269,E09000022,639,4002,1,2002
2002-01-09,lambeth,203606,E09000022,573,4049,1,2002
2002-01-10,lambeth,203613,E09000022,576,4335,1,2002
2002-01-11,lambeth,201927,E09000022,493,3956,1,2002
2002-01-12,lambeth,204576,E09000022,507,3612,1,2002
2003-01-01,lambeth,205905,E09000022,413,3853,1,2003
2003-01-02,lambeth,207346,E09000022,341,3494,1,2003
2003-01-03,lambeth,203618,E09000022,394,3771,1,2003
2003-01-04,lambeth,201857,E09000022,306,3587,1,2003
2003-01-05,lambeth,197154,E09000022,428,4032,1,2003
2003-01-06,lambeth,196732,E09000022,443,3957,1,2003
2003-01-07,lambeth,198036,E09000022,518,4146,1,2003
2003-01-08,lambeth,203688,E09000022,497,3973,1,2003
2003-01-09,lambeth,206706,E09000022,557,3796,1,2003
2003-01-10,lambeth,206501,E09000022,549,3950,1,2003
2003-01-11,lambeth,206517,E09000022,476,3711,1,2003
2003-01-12,lambeth,206467,E09000022,516,3437,1,2003
2004-01-01,lambeth,212766,E09000022,409,3658,1,2004
2004-01-02,lambeth,211752,E09000022,425,3381,1,2004
2004-01-03,lambeth,213243,E09000022,470,3710,1,2004
2004-01-04,lambeth,213974,E09000022,552,3441,1,2004
2004-01-05,lambeth,216127,E09000022,472,3548,1,2004
2004-01-06,lambeth,220817,E09000022,663,3616,1,2004
2004-01-07,lambeth,223564,E09000022,656,3734,1,2004
2004-01-08,lambeth,230938,E09000022,649,3680,1,2004
2004-01-09,lambeth,233753,E09000022,465,3818,1,2004
2004-01-10,lambeth,230775,E09000022,442,3451,1,2004
2004-01-11,lambeth,227754,E09000022,390,3338,1,2004
2004-01-12,lambeth,227204,E09000022,364,3368,1,2004
2005-01-01,lambeth,226726,E09000022,291,3288,1,2005
2005-01-02,lambeth,224800,E09000022,295,2919,1,2005
2005-01-03,lambeth,220863,E09000022,335,3282,1,2005
2005-01-04,lambeth,221561,E09000022,397,3279,1,2005
2005-01-05,lambeth,222759,E09000022,372,3563,1,2005
2005-01-06,lambeth,227386,E09000022,431,3493,1,2005
2005-01-07,lambeth,233889,E09000022,511,3614,1,2005
2005-01-08,lambeth,235728,E09000022,565,3241,1,2005
2005-01-09,lambeth,237332,E09000022,515,3198,1,2005
2005-01-10,lambeth,231104,E09000022,494,3250,1,2005
2005-01-11,lambeth,232129,E09000022,443,3220,1,2005
2005-01-12,lambeth,231958,E09000022,534,2754,1,2005
2006-01-01,lambeth,236766,E09000022,397,3049,1,2006
2006-01-02,lambeth,234359,E09000022,372,2619,1,2006
2006-01-03,lambeth,235911,E09000022,540,2900,1,2006
2006-01-04,lambeth,237767,E09000022,498,2680,1,2006
2006-01-05,lambeth,246459,E09000022,497,3151,1,2006
2006-01-06,lambeth,249296,E09000022,549,3143,1,2006
2006-01-07,lambeth,254318,E09000022,659,3221,1,2006
2006-01-08,lambeth,257563,E09000022,684,3272,1,2006
2006-01-09,lambeth,261648,E09000022,661,3193,1,2006
2006-01-10,lambeth,262571,E09000022,586,3245,1,2006
2006-01-11,lambeth,261967,E09000022,611,3339,1,2006
2006-01-12,lambeth,263085,E09000022,566,2879,1,2006
2007-01-01,lambeth,267255,E09000022,532,3302,1,2007
2007-01-02,lambeth,272416,E09000022,460,2661,1,2007
2007-01-03,lambeth,279673,E09000022,533,3133,1,2007
2007-01-04,lambeth,283835,E09000022,464,3104,1,2007
2007-01-05,lambeth,290461,E09000022,497,2813,1,2007
2007-01-06,lambeth,300121,E09000022,697,3062,1,2007
2007-01-07,lambeth,305754,E09000022,623,3007,1,2007
2007-01-08,lambeth,315086,E09000022,655,2752,1,2007
2007-01-09,lambeth,318371,E09000022,482,2896,1,2007
2007-01-10,lambeth,320251,E09000022,532,3118,1,2007
2007-01-11,lambeth,316462,E09000022,462,2899,1,2007
2007-01-12,lambeth,309138,E09000022,370,2558,1,2007
2008-01-01,lambeth,307930,E09000022,359,2831,1,2008
2008-01-02,lambeth,303089,E09000022,338,2805,1,2008
2008-01-03,lambeth,304300,E09000022,319,2772,1,2008
2008-01-04,lambeth,305630,E09000022,286,2699,1,2008
2008-01-05,lambeth,302761,E09000022,289,2904,1,2008
2008-01-06,lambeth,296606,E09000022,270,3016,1,2008
2008-01-07,lambeth,295052,E09000022,260,3037,1,2008
2008-01-08,lambeth,296707,E09000022,218,2752,1,2008
2008-01-09,lambeth,302407,E09000022,186,2891,1,2008
2008-01-10,lambeth,289367,E09000022,153,3013,1,2008
2008-01-11,lambeth,275678,E09000022,131,2838,1,2008
2008-01-12,lambeth,266183,E09000022,151,2707,1,2008
2009-01-01,lambeth,262814,E09000022,104,2590,1,2009
2009-01-02,lambeth,262924,E09000022,92,2381,1,2009
2009-01-03,lambeth,255001,E09000022,129,2877,1,2009
2009-01-04,lambeth,247238,E09000022,128,2788,1,2009
2009-01-05,lambeth,251968,E09000022,146,2995,1,2009
2009-01-06,lambeth,258178,E09000022,153,3169,1,2009
2009-01-07,lambeth,270535,E09000022,240,3029,1,2009
2009-01-08,lambeth,273198,E09000022,246,2911,1,2009
2009-01-09,lambeth,276691,E09000022,252,2705,1,2009
2009-01-10,lambeth,282901,E09000022,295,2999,1,2009
2009-01-11,lambeth,284628,E09000022,281,2919,1,2009
2009-01-12,lambeth,281970,E09000022,298,2537,1,2009
2010-01-01,lambeth,285833,E09000022,265,2702,1,2010
2010-01-02,lambeth,286760,E09000022,208,2570,1,2010
2010-01-03,lambeth,295041,E09000022,251,3020,1,2010
2010-01-04,lambeth,294294,E09000022,250,2916,1,2010
2010-01-05,lambeth,297315,E09000022,299,2964,1,2010
2010-01-06,lambeth,298001,E09000022,313,3219,1,2010
2010-01-07,lambeth,303699,E09000022,390,3199,1,2010
2010-01-08,lambeth,308883,E09000022,353,2885,1,2010
2010-01-09,lambeth,307119,E09000022,301,3010,1,2010
2010-01-10,lambeth,302451,E09000022,317,3132,1,2010
2010-01-11,lambeth,294153,E09000022,284,3164,1,2010
2010-01-12,lambeth,292465,E09000022,261,2406,1,2010
2011-01-01,lambeth,290340,E09000022,267,3011,1,2011
2011-01-02,lambeth,293481,E09000022,223,2805,1,2011
2011-01-03,lambeth,293607,E09000022,249,3001,1,2011
2011-01-04,lambeth,298551,E09000022,310,3270,1,2011
2011-01-05,lambeth,300056,E09000022,273,3150,1,2011
2011-01-06,lambeth,304481,E09000022,305,3124,1,2011
2011-01-07,lambeth,304624,E09000022,342,3286,1,2011
2011-01-08,lambeth,312600,E09000022,352,3101,1,2011
2011-01-09,lambeth,313959,E09000022,364,3052,1,2011
2011-01-10,lambeth,316450,E09000022,296,3117,1,2011
2011-01-11,lambeth,310605,E09000022,297,3155,1,2011
2011-01-12,lambeth,309605,E09000022,308,2823,1,2011
2012-01-01,lambeth,308274,E09000022,257,3372,1,2012
2012-01-02,lambeth,313346,E09000022,263,2451,1,2012
2012-01-03,lambeth,314537,E09000022,404,3243,1,2012
2012-01-04,lambeth,318902,E09000022,238,2910,1,2012
2012-01-05,lambeth,323925,E09000022,317,2915,1,2012
2012-01-06,lambeth,333273,E09000022,305,3072,1,2012
2012-01-07,lambeth,335266,E09000022,382,2974,1,2012
2012-01-08,lambeth,338402,E09000022,394,3157,1,2012
2012-01-09,lambeth,334410,E09000022,402,2886,1,2012
2012-01-10,lambeth,338429,E09000022,358,2971,1,2012
2012-01-11,lambeth,334410,E09000022,328,3071,1,2012
2012-01-12,lambeth,336416,E09000022,291,2897,1,2012
2013-01-01,lambeth,331660,E09000022,296,2908,1,2013
2013-01-02,lambeth,340893,E09000022,270,2431,1,2013
2013-01-03,lambeth,346215,E09000022,308,2728,1,2013
2013-01-04,lambeth,351136,E09000022,336,2576,1,2013
2013-01-05,lambeth,346608,E09000022,416,2693,1,2013
2013-01-06,lambeth,351150,E09000022,408,2767,1,2013
2013-01-07,lambeth,361265,E09000022,450,2955,1,2013
2013-01-08,lambeth,367315,E09000022,478,3022,1,2013
2013-01-09,lambeth,377423,E09000022,438,2764,1,2013
2013-01-10,lambeth,387491,E09000022,442,2929,1,2013
2013-01-11,lambeth,394045,E09000022,547,2689,1,2013
2013-01-12,lambeth,400387,E09000022,546,2601,1,2013
2014-01-01,lambeth,395104,E09000022,464,2842,1,2014
2014-01-02,lambeth,406243,E09000022,380,2473,1,2014
2014-01-03,lambeth,401811,E09000022,381,2615,1,2014
2014-01-04,lambeth,413723,E09000022,372,2570,1,2014
2014-01-05,lambeth,423948,E09000022,398,2634,1,2014
2014-01-06,lambeth,435515,E09000022,395,2829,1,2014
2014-01-07,lambeth,446019,E09000022,524,2807,1,2014
2014-01-08,lambeth,449302,E09000022,481,2898,1,2014
2014-01-09,lambeth,462535,E09000022,416,2895,1,2014
2014-01-10,lambeth,463981,E09000022,394,3067,1,2014
2014-01-11,lambeth,457791,E09000022,347,2805,1,2014
2014-01-12,lambeth,447526,E09000022,421,2657,1,2014
2015-01-01,lambeth,441235,E09000022,351,2505,1,2015
2015-01-02,lambeth,438618,E09000022,346,2508,1,2015
2015-01-03,lambeth,443179,E09000022,370,2856,1,2015
2015-01-04,lambeth,445243,E09000022,340,2777,1,2015
